"starttime","stoptime","start station latitude","start station longitude","end station latitude","end station longitude","bid"
"2015-01-20 14:56:00","2015-01-20 15:04:00","40.74096374","-73.98602213","40.749156","-73.9916",8091
"2015-01-20 15:06:00","2015-01-20 15:12:00","40.72710258","-74.00297088","40.73028666","-73.9907647",8210
"2015-01-20 15:07:00","2015-01-20 15:11:00","40.69383","-73.990539","40.70255088","-73.98940236",8226
"2015-01-20 15:10:00","2015-01-20 15:45:00","40.7489006","-73.97604882","40.72368361","-73.97574813",8253
"2015-01-20 15:10:00","2015-01-20 15:15:00","40.75206231","-73.9816324","40.75019995","-73.99093085",8264
"2015-01-20 15:14:00","2015-01-20 15:21:00","40.7153379","-74.01658354","40.71870987","-74.0090009",8312
"2015-01-20 15:16:00","2015-01-20 15:20:00","40.73935542","-73.99931783","40.74173969","-73.99415556",8331
"2015-01-20 15:21:00","2015-01-20 15:29:00","40.76030096","-73.99884222","40.76727216","-73.99392888",8376
"2015-01-20 15:32:00","2015-01-20 15:42:00","40.76727216","-73.99392888","40.7575699","-73.99098507",8502
"2015-01-20 15:38:00","2015-01-20 15:46:00","40.72467721","-73.98783413","40.73224119","-74.00026394",8574
"2015-01-20 15:40:00","2015-01-20 15:49:00","40.75797322","-73.96603308","40.76695317","-73.98169333",8602
"2015-01-20 15:41:00","2015-01-20 15:46:00","40.75038009","-73.98338988","40.7423543","-73.98915076",8621
"2015-01-20 15:42:00","2015-01-20 15:52:00","40.72740794","-73.98142006","40.73221853","-73.98165557",8630
"2015-01-20 15:44:00","2015-01-20 15:51:00","40.739445","-73.976806","40.74780373","-73.9734419",8658
"2015-01-20 15:44:00","2015-01-20 15:51:00","40.74147286","-73.98320928","40.73492695","-73.99200509",8659
"2015-01-20 15:45:00","2015-01-20 15:52:00","40.72019576","-73.98997825","40.72453734","-73.98185424",8670
"2015-01-20 15:45:00","2015-01-20 15:52:00","40.7568001","-73.98291153","40.751551","-73.993934",8671
"2015-01-20 15:48:00","2015-01-20 15:53:00","40.74487634","-73.99529885","40.751551","-73.993934",8703
"2015-01-20 15:50:00","2015-01-20 15:54:00","40.73901691","-74.00263761","40.7361967","-74.00859207",8731
"2015-01-20 15:57:00","2015-01-20 16:10:00","40.75849116","-73.95920622","40.744023","-73.976056",8818
"2015-01-20 15:58:00","2015-01-20 16:03:00","40.70365182","-74.01167797","40.70834698","-74.01713445",8847
"2015-01-20 16:01:00","2015-01-20 16:08:00","40.761628","-73.972924","40.76669671","-73.99061728",8894
"2015-01-20 16:04:00","2015-01-20 16:15:00","40.70224","-73.982578","40.69760127","-73.99344559",8947
"2015-01-20 16:05:00","2015-01-20 16:09:00","40.74173969","-73.99415556","40.73935542","-73.99931783",8975
"2015-01-20 16:18:00","2015-01-20 16:34:00","40.71307916","-73.99851193","40.71427487","-73.98990025",9186
"2015-01-20 16:21:00","2015-01-20 16:28:00","40.74096374","-73.98602213","40.749156","-73.9916",9239
"2015-01-20 16:24:00","2015-01-20 16:29:00","40.71559509","-73.9870295","40.71893904","-73.99266288",9279
"2015-01-20 16:27:00","2015-01-20 16:32:00","40.746745","-74.007756","40.74177603","-74.00149746",9326
"2015-01-20 16:28:00","2015-01-20 16:33:00","40.74025878","-73.98409214","40.7403432","-73.98955109",9337
"2015-01-20 16:30:00","2015-01-20 16:39:00","40.74334935","-74.00681753","40.75044999","-73.99481051",9367
"2015-01-20 16:36:00","2015-01-20 16:44:00","40.71729","-73.996375","40.713126","-73.984844",9475
"2015-01-20 16:40:00","2015-01-20 16:48:00","40.73492695","-73.99200509","40.73416059","-73.98024289",9534
"2015-01-20 16:41:00","2015-01-20 16:51:00","40.74096374","-73.98602213","40.75640548","-73.9900262",9552
"2015-01-20 16:45:00","2015-01-20 16:56:00","40.74173969","-73.99415556","40.73314259","-73.97573881",9615
"2015-01-20 16:46:00","2015-01-20 16:49:00","40.71413089","-73.9970468","40.71117444","-73.99682619",9647
"2015-01-20 16:47:00","2015-01-20 16:53:00","40.72502876","-73.99069656","40.73416059","-73.98024289",9662
"2015-01-20 16:48:00","2015-01-20 16:52:00","40.73492695","-73.99200509","40.734232","-73.986923",9680
"2015-01-20 16:51:00","2015-01-20 17:09:00","40.73416059","-73.98024289","40.75044999","-73.99481051",9706
"2015-01-20 16:51:00","2015-01-20 16:56:00","40.7153379","-74.01658354","40.70569254","-74.01677685",9723
"2015-01-20 16:51:00","2015-01-20 16:56:00","40.73224119","-74.00026394","40.72743423","-73.99379025",9724
"2015-01-20 16:51:00","2015-01-20 16:55:00","40.7454973","-74.00197139","40.746745","-74.007756",9725
"2015-01-20 16:52:00","2015-01-20 17:01:00","40.71542197","-74.01121978","40.711512","-74.015756",9737
"2015-01-20 16:52:00","2015-01-20 16:58:00","40.73028666","-73.9907647","40.72938685","-73.97772429",9743
"2015-01-20 16:55:00","2015-01-20 16:58:00","40.7403432","-73.98955109","40.74238787","-73.99726235",9807
"2015-01-20 16:56:00","2015-01-20 17:02:00","40.72467721","-73.98783413","40.72521311","-73.97768752",9824
"2015-01-20 16:59:00","2015-01-20 17:18:00","40.736502","-73.97809472","40.72679454","-73.99695094",9862
"2015-01-20 17:00:00","2015-01-20 17:05:00","40.72405549","-74.00965965","40.73291553","-74.00711384",9896
"2015-01-20 17:02:00","2015-01-20 17:08:00","40.74691959","-74.00451887","40.75044999","-73.99481051",9933
"2015-01-20 17:04:00","2015-01-20 17:11:00","40.70717936","-74.00887308","40.71307916","-73.99851193",9995
"2015-01-20 17:04:00","2015-01-20 17:09:00","40.728145","-73.990214","40.72453734","-73.98185424",10000
"2015-01-20 17:04:00","2015-01-20 17:08:00","40.722055","-73.989111","40.72743423","-73.99379025",10001
"2015-01-20 17:05:00","2015-01-20 17:11:00","40.74901271","-73.98848395","40.75640548","-73.9900262",10025
"2015-01-20 17:06:00","2015-01-20 17:22:00","40.71754834","-74.01322069","40.73049393","-73.9957214",10039
"2015-01-20 17:06:00","2015-01-20 17:10:00","40.7606597","-73.98042047","40.75666","-73.976684",10059
"2015-01-20 17:07:00","2015-01-20 17:19:00","40.7500727","-73.99839279","40.744023","-73.976056",10068
"2015-01-20 17:07:00","2015-01-20 17:16:00","40.69246277","-73.98963911","40.69308257","-73.97178913",10074
"2015-01-20 17:07:00","2015-01-20 17:11:00","40.756014","-73.967416","40.76095756","-73.96724467",10092
"2015-01-20 17:09:00","2015-01-20 17:29:00","40.7153379","-74.01658354","40.73704984","-73.99009296",10136
"2015-01-20 17:10:00","2015-01-20 17:29:00","40.73704984","-73.99009296","40.713126","-73.984844",10167
"2015-01-20 17:10:00","2015-01-20 17:19:00","40.73401143","-74.00293877","40.72362738","-73.99949601",10175
"2015-01-20 17:10:00","2015-01-20 17:19:00","40.73028666","-73.9907647","40.74475148","-73.99915362",10178
"2015-01-20 17:11:00","2015-01-20 17:17:00","40.74177603","-74.00149746","40.75044999","-73.99481051",10215
"2015-01-20 17:13:00","2015-01-20 17:22:00","40.76344058","-73.98268129","40.7575699","-73.99098507",10263
"2015-01-20 17:13:00","2015-01-20 17:18:00","40.72456089","-73.99565293","40.71850211","-73.98329859",10279
"2015-01-20 17:14:00","2015-01-20 17:31:00","40.74765947","-73.98490707","40.768254","-73.988639",10290
"2015-01-20 17:14:00","2015-01-20 17:23:00","40.761628","-73.972924","40.75320159","-73.9779874",10302
"2015-01-20 17:19:00","2015-01-20 17:46:00","40.76019252","-73.9912551","40.71307916","-73.99851193",10432
"2015-01-20 17:19:00","2015-01-20 17:31:00","40.75640548","-73.9900262","40.746647","-73.993915",10442
"2015-01-20 17:19:00","2015-01-20 17:26:00","40.714215","-73.981346","40.71117444","-73.99682619",10458
"2015-01-20 17:21:00","2015-01-20 17:30:00","40.73535398","-74.00483091","40.74487634","-73.99529885",10506
"2015-01-20 17:23:00","2015-01-20 17:32:00","40.749156","-73.9916","40.73649403","-73.99704374",10560
"2015-01-20 17:23:00","2015-01-20 17:31:00","40.73781509","-73.99994661","40.746745","-74.007756",10562
"2015-01-20 17:26:00","2015-01-20 17:39:00","40.7546011","-73.97187886","40.76341379","-73.99667444",10619
"2015-01-20 17:26:00","2015-01-20 17:34:00","40.736502","-73.97809472","40.72228087","-73.97668709",10627
"2015-01-20 17:26:00","2015-01-20 17:33:00","40.74206539","-74.00443172","40.74734825","-73.99723551",10633
"2015-01-20 17:27:00","2015-01-20 17:32:00","40.75527307","-73.98316936","40.75640548","-73.9900262",10669
"2015-01-20 17:29:00","2015-01-20 17:32:00","40.7500727","-73.99839279","40.74691959","-74.00451887",10712
"2015-01-20 17:34:00","2015-01-20 17:44:00","40.76228826","-73.98336183","40.751551","-73.993934",10836
"2015-01-20 17:35:00","2015-01-20 17:49:00","40.75992262","-73.97648516","40.76087502","-74.00277668",10863
"2015-01-20 17:35:00","2015-01-20 17:39:00","40.72217444","-73.98368779","40.72521311","-73.97768752",10877
"2015-01-20 17:37:00","2015-01-20 17:42:00","40.76009437","-73.99461843","40.7575699","-73.99098507",10954
"2015-01-20 17:39:00","2015-01-20 17:45:00","40.75320159","-73.9779874","40.7575699","-73.99098507",11002
"2015-01-20 17:42:00","2015-01-20 17:56:00","40.72710258","-74.00297088","40.73912601","-73.97973776",11091
"2015-01-20 17:43:00","2015-01-20 18:00:00","40.76030096","-73.99884222","40.74487634","-73.99529885",11121
"2015-01-20 17:43:00","2015-01-20 17:47:00","40.7262807","-73.98978041","40.72453734","-73.98185424",11137
"2015-01-20 17:45:00","2015-01-20 18:02:00","40.7451677","-73.98683077","40.7262807","-73.98978041",11171
"2015-01-20 17:46:00","2015-01-20 17:56:00","40.75992262","-73.97648516","40.75019995","-73.99093085",11219
"2015-01-20 17:46:00","2015-01-20 17:50:00","40.751873","-73.977706","40.75500254","-73.98014437",11236
"2015-01-20 17:47:00","2015-01-20 18:00:00","40.73726186","-73.99238967","40.72019576","-73.98997825",11246
"2015-01-20 17:47:00","2015-01-20 17:53:00","40.74238787","-73.99726235","40.7462009","-73.98855723",11263
"2015-01-20 17:49:00","2015-01-20 17:59:00","40.7451677","-73.98683077","40.74971775","-74.00295035",11311
"2015-01-20 17:50:00","2015-01-20 18:03:00","40.72873888","-74.00748842","40.75645824","-73.99372222",11335
"2015-01-20 17:50:00","2015-01-20 17:59:00","40.75299641","-73.98721619","40.74238787","-73.99726235",11346
"2015-01-20 17:50:00","2015-01-20 17:52:00","40.75299641","-73.98721619","40.75019995","-73.99093085",11359
"2015-01-20 17:51:00","2015-01-20 18:09:00","40.76030096","-73.99884222","40.72679454","-73.99695094",11364
"2015-01-20 17:51:00","2015-01-20 18:06:00","40.73726186","-73.99238967","40.7361967","-74.00859207",11367
"2015-01-20 17:51:00","2015-01-20 18:01:00","40.7403432","-73.98955109","40.751873","-73.977706",11371
"2015-01-20 17:51:00","2015-01-20 17:52:00","40.70706456","-74.00731853","40.70905623","-74.01043382",11393
"2015-01-20 17:52:00","2015-01-20 17:59:00","40.73935542","-73.99931783","40.746745","-74.007756",11412
"2015-01-20 17:53:00","2015-01-20 18:04:00","40.75044999","-73.99481051","40.72917025","-73.99810231",11438
"2015-01-20 17:54:00","2015-01-20 17:59:00","40.7172274","-73.98802084","40.71117444","-73.99682619",11485
"2015-01-20 17:56:00","2015-01-20 18:07:00","40.7014851","-73.98656928","40.71729","-73.996375",11536
"2015-01-20 17:56:00","2015-01-20 18:06:00","40.71307916","-73.99851193","40.72019576","-73.98997825",11539
"2015-01-20 17:57:00","2015-01-20 18:00:00","40.74971775","-74.00295035","40.74734825","-73.99723551",11582
"2015-01-20 17:59:00","2015-01-20 18:10:00","40.746745","-74.007756","40.73028666","-73.9907647",11625
"2015-01-20 17:59:00","2015-01-20 18:06:00","40.74096374","-73.98602213","40.751581","-73.97791",11632
"2015-01-20 18:01:00","2015-01-20 18:11:00","40.75320159","-73.9779874","40.76590936","-73.97634151",11689
"2015-01-20 18:05:00","2015-01-20 18:20:00","40.751873","-73.977706","40.73314259","-73.97573881",11798
"2015-01-20 18:06:00","2015-01-20 18:13:00","40.74444921","-73.98303529","40.73221853","-73.98165557",11848
"2015-01-20 18:07:00","2015-01-20 18:16:00","40.71427487","-73.98990025","40.72456089","-73.99565293",11878
"2015-01-20 18:12:00","2015-01-20 18:29:00","40.76695317","-73.98169333","40.7405826","-74.00550867",12028
"2015-01-20 18:12:00","2015-01-20 18:18:00","40.75320159","-73.9779874","40.75640548","-73.9900262",12050
"2015-01-20 18:13:00","2015-01-20 18:16:00","40.69760127","-73.99344559","40.69089272","-73.99612349",12097
"2015-01-20 18:16:00","2015-01-20 18:18:00","40.7454973","-74.00197139","40.74206539","-74.00443172",12221
"2015-01-20 18:17:00","2015-01-20 18:22:00","40.749156","-73.9916","40.7457121","-73.98194829",12255
"2015-01-20 18:18:00","2015-01-20 18:30:00","40.71729","-73.996375","40.72953837","-73.98426726",12270
"2015-01-20 18:20:00","2015-01-20 18:29:00","40.73587678","-73.98205027","40.72217444","-73.98368779",12340
"2015-01-20 18:21:00","2015-01-20 18:43:00","40.76020258","-73.96478473","40.73226398","-73.99852205",12349
"2015-01-20 18:21:00","2015-01-20 18:33:00","40.7381765","-73.97738662","40.73047747","-73.99906065",12366
"2015-01-20 18:22:00","2015-01-20 18:25:00","40.70255065","-74.0127234","40.70355377","-74.00670227",12424
"2015-01-20 18:24:00","2015-01-20 18:40:00","40.76727216","-73.99392888","40.74206539","-74.00443172",12467
"2015-01-20 18:24:00","2015-01-20 18:36:00","40.76915505","-73.98191841","40.76030096","-73.99884222",12474
"2015-01-20 18:26:00","2015-01-20 18:33:00","40.72217444","-73.98368779","40.73028666","-73.9907647",12540
"2015-01-20 18:26:00","2015-01-20 18:28:00","40.72903917","-73.99404649","40.72679454","-73.99695094",12549
"2015-01-20 18:27:00","2015-01-20 18:42:00","40.75510267","-73.97498696","40.74475148","-73.99915362",12557
"2015-01-20 18:27:00","2015-01-20 18:31:00","40.75038009","-73.98338988","40.74290902","-73.97706058",12572
"2015-01-20 18:27:00","2015-01-20 18:31:00","40.71273266","-74.0046073","40.71307916","-73.99851193",12574
"2015-01-20 18:28:00","2015-01-20 18:37:00","40.76227205","-73.98788205","40.751551","-73.993934",12600
"2015-01-20 18:28:00","2015-01-20 18:33:00","40.71870987","-74.0090009","40.711512","-74.015756",12613
"2015-01-20 18:34:00","2015-01-20 18:52:00","40.736502","-73.97809472","40.75929124","-73.98859651",12741
"2015-01-20 18:34:00","2015-01-20 18:47:00","40.74444921","-73.98303529","40.76020258","-73.96478473",12746
"2015-01-20 18:35:00","2015-01-20 18:38:00","40.68900443","-73.96023854","40.69363137","-73.96223558",12795
"2015-01-20 18:36:00","2015-01-20 18:58:00","40.75968085","-73.97031366","40.72299208","-73.97995466",12798
"2015-01-20 18:38:00","2015-01-20 18:54:00","40.75172632","-73.98753523","40.7284186","-73.98713956",12854
"2015-01-20 18:42:00","2015-01-20 18:45:00","40.751551","-73.993934","40.74734825","-73.99723551",12979
"2015-01-20 18:44:00","2015-01-20 19:05:00","40.70823502","-74.00530063","40.74444921","-73.98303529",13006
"2015-01-20 18:44:00","2015-01-20 18:51:00","40.72456089","-73.99565293","40.72066442","-73.98517977",13028
"2015-01-20 18:44:00","2015-01-20 18:50:00","40.7403432","-73.98955109","40.73221853","-73.98165557",13029
"2015-01-20 18:44:00","2015-01-20 18:48:00","40.74734825","-73.99723551","40.75066386","-74.00176802",13030
"2015-01-20 18:45:00","2015-01-20 18:53:00","40.751581","-73.97791","40.75640548","-73.9900262",13048
"2015-01-20 18:45:00","2015-01-20 18:51:00","40.7500727","-73.99839279","40.74177603","-74.00149746",13051
"2015-01-20 18:47:00","2015-01-20 18:53:00","40.746647","-73.993915","40.7403432","-73.98955109",13088
"2015-01-20 18:49:00","2015-01-20 19:03:00","40.70905623","-74.01043382","40.71219906","-73.97948148",13118
"2015-01-20 18:50:00","2015-01-20 19:00:00","40.75714758","-73.97207836","40.74854862","-73.98808416",13148
"2015-01-20 18:51:00","2015-01-20 19:00:00","40.72165481","-74.00234737","40.73224119","-74.00026394",13176
"2015-01-20 18:54:00","2015-01-20 19:03:00","40.768254","-73.988639","40.75666","-73.976684",13247
"2015-01-20 18:57:00","2015-01-20 19:02:00","40.75455731","-73.96592976","40.75714758","-73.97207836",13341
"2015-01-20 18:59:00","2015-01-20 19:05:00","40.746647","-73.993915","40.75066386","-74.00176802",13378
"2015-01-20 19:00:00","2015-01-20 19:12:00","40.72066442","-73.98517977","40.736502","-73.97809472",13393
"2015-01-20 19:02:00","2015-01-20 19:04:00","40.71291224","-74.01020234","40.71450451","-74.00562789",13453
"2015-01-20 19:04:00","2015-01-20 19:19:00","40.71273266","-74.0046073","40.69597683","-73.99014892",13476
"2015-01-20 19:05:00","2015-01-20 19:08:00","40.689888","-73.981013","40.69327018","-73.97703874",13516
"2015-01-20 19:07:00","2015-01-20 19:11:00","40.74444921","-73.98303529","40.74096374","-73.98602213",13556
"2015-01-20 19:12:00","2015-01-20 19:24:00","40.74734825","-73.99723551","40.73704984","-73.99009296",13657
"2015-01-20 19:13:00","2015-01-20 19:20:00","40.707873","-74.00167","40.713126","-73.984844",13689
"2015-01-20 19:14:00","2015-01-20 19:17:00","40.75828065","-73.97069431","40.76095756","-73.96724467",13724
"2015-01-20 19:15:00","2015-01-20 19:22:00","40.73221853","-73.98165557","40.74147286","-73.98320928",13731
"2015-01-20 19:24:00","2015-01-20 19:28:00","40.70255065","-74.0127234","40.70706456","-74.00731853",13917
"2015-01-20 19:26:00","2015-01-20 19:41:00","40.74691959","-74.00451887","40.72740794","-73.98142006",13941
"2015-01-20 19:26:00","2015-01-20 19:29:00","40.71870987","-74.0090009","40.71939226","-74.00247214",13954
"2015-01-20 19:27:00","2015-01-20 19:41:00","40.72362738","-73.99949601","40.751873","-73.977706",13961
"2015-01-20 19:28:00","2015-01-20 19:45:00","40.73047747","-73.99906065","40.70706456","-74.00731853",13972
"2015-01-20 19:28:00","2015-01-20 19:33:00","40.74854862","-73.98808416","40.74394314","-73.97966069",13984
"2015-01-20 19:31:00","2015-01-20 19:39:00","40.75038009","-73.98338988","40.73587678","-73.98205027",14041
"2015-01-20 19:35:00","2015-01-20 19:50:00","40.7218158","-73.99720307","40.71044554","-73.96525063",14102
"2015-01-20 19:36:00","2015-01-20 19:43:00","40.76009437","-73.99461843","40.75299641","-73.98721619",14122
"2015-01-20 19:38:00","2015-01-20 19:45:00","40.74025878","-73.98409214","40.744219","-73.97121214",14149
"2015-01-20 19:42:00","2015-01-20 19:55:00","40.71870987","-74.0090009","40.72621788","-73.98379855",14206
"2015-01-20 19:42:00","2015-01-20 19:50:00","40.74147286","-73.98320928","40.74238787","-73.99726235",14209
"2015-01-20 19:42:00","2015-01-20 19:48:00","40.75097711","-73.98765428","40.75500254","-73.98014437",14212
"2015-01-20 19:47:00","2015-01-20 19:57:00","40.74691959","-74.00451887","40.74025878","-73.98409214",14278
"2015-01-20 19:47:00","2015-01-20 19:53:00","40.73901691","-74.00263761","40.74734825","-73.99723551",14280
"2015-01-20 19:48:00","2015-01-20 20:06:00","40.73971301","-73.99456405","40.72217444","-73.98368779",14283
"2015-01-20 19:48:00","2015-01-20 19:53:00","40.73649403","-73.99704374","40.73028666","-73.9907647",14300
"2015-01-20 19:52:00","2015-01-20 20:00:00","40.707873","-74.00167","40.71173107","-73.99193043",14348
"2015-01-20 19:52:00","2015-01-20 19:58:00","40.69308257","-73.97178913","40.68539567","-73.97431458",14352
"2015-01-20 19:55:00","2015-01-20 20:00:00","40.749156","-73.9916","40.73935542","-73.99931783",14394
"2015-01-20 19:59:00","2015-01-20 20:12:00","40.746647","-73.993915","40.728145","-73.990214",14446
"2015-01-20 20:00:00","2015-01-20 20:15:00","40.71285887","-73.96590294","40.69580705","-73.97355569",14462
"2015-01-20 20:00:00","2015-01-20 20:04:00","40.76228826","-73.98336183","40.76669671","-73.99061728",14473
"2015-01-20 20:01:00","2015-01-20 20:13:00","40.72490985","-74.00154702","40.73971301","-73.99456405",14474
"2015-01-20 20:06:00","2015-01-20 20:10:00","40.71622644","-73.98261206","40.72019576","-73.98997825",14546
"2015-01-20 20:09:00","2015-01-20 20:18:00","40.689888","-73.981013","40.68650065","-73.96563307",14590
"2015-01-20 20:12:00","2015-01-20 20:21:00","40.73912601","-73.97973776","40.72740794","-73.98142006",14629
"2015-01-20 20:13:00","2015-01-20 20:16:00","40.72502876","-73.99069656","40.72679454","-73.99695094",14650
"2015-01-20 20:15:00","2015-01-20 20:26:00","40.74971775","-74.00295035","40.73726186","-73.99238967",14680
"2015-01-20 20:18:00","2015-01-20 20:30:00","40.7381765","-73.97738662","40.749156","-73.9916",14712
"2015-01-20 20:28:00","2015-01-20 20:38:00","40.73291553","-74.00711384","40.75044999","-73.99481051",14833
"2015-01-20 20:32:00","2015-01-20 20:44:00","40.72229346","-73.99147535","40.72955361","-73.98057249",14881
"2015-01-20 20:46:00","2015-01-20 21:00:00","40.72456089","-73.99565293","40.72521311","-73.97768752",15032
"2015-01-20 20:52:00","2015-01-20 21:06:00","40.7652654","-73.98192338","40.7457121","-73.98194829",15092
"2015-01-20 20:52:00","2015-01-20 21:00:00","40.75513557","-73.98658032","40.7451677","-73.98683077",15097
"2015-01-20 20:52:00","2015-01-20 20:56:00","40.73223272","-73.98889957","40.72938685","-73.97772429",15106
"2015-01-20 20:58:00","2015-01-20 21:00:00","40.71473993","-74.00910627","40.71542197","-74.01121978",15166
"2015-01-20 21:00:00","2015-01-20 21:08:00","40.73291553","-74.00711384","40.73454567","-73.99074142",15180
"2015-01-20 21:02:00","2015-01-20 21:07:00","40.7454973","-74.00197139","40.73935542","-73.99931783",15205
"2015-01-20 21:18:00","2015-01-20 21:25:00","40.72043411","-74.01020609","40.70862144","-74.00722156",15349
"2015-01-20 21:26:00","2015-01-20 21:40:00","40.74395411","-73.99144871","40.73028666","-73.9907647",15400
"2015-01-20 21:28:00","2015-01-20 21:36:00","40.74487634","-73.99529885","40.746745","-74.007756",15416
"2015-01-20 21:28:00","2015-01-20 21:35:00","40.73038599","-74.00214988","40.74395411","-73.99144871",15417
"2015-01-20 21:31:00","2015-01-20 21:41:00","40.75466591","-73.99138152","40.74780373","-73.9734419",15442
"2015-01-20 21:34:00","2015-01-20 21:47:00","40.74025878","-73.98409214","40.72621788","-73.98379855",15462
"2015-01-20 21:40:00","2015-01-20 21:49:00","40.73704984","-73.99009296","40.7405826","-74.00550867",15502
"2015-01-20 21:43:00","2015-01-20 22:06:00","40.724399","-74.004704","40.72165481","-74.00234737",15520
"2015-01-20 21:59:00","2015-01-20 22:04:00","40.74854862","-73.98808416","40.74290902","-73.97706058",15628
"2015-01-20 22:02:00","2015-01-20 22:16:00","40.75044999","-73.99481051","40.73221853","-73.98165557",15646
"2015-01-20 22:10:00","2015-01-20 22:13:00","40.72228087","-73.97668709","40.71739973","-73.98016555",15711
"2015-01-20 22:19:00","2015-01-20 22:32:00","40.710451","-73.960876","40.72082834","-73.97793172",15758
"2015-01-20 22:20:00","2015-01-20 22:34:00","40.72490985","-74.00154702","40.71559509","-73.9870295",15765
"2015-01-20 22:24:00","2015-01-20 22:30:00","40.68098339","-73.95004798","40.68317813","-73.9659641",15787
"2015-01-20 22:30:00","2015-01-20 22:34:00","40.7172274","-73.98802084","40.714215","-73.981346",15825
"2015-01-20 22:33:00","2015-01-20 22:42:00","40.72953837","-73.98426726","40.71406667","-73.99293911",15839
"2015-01-20 22:42:00","2015-01-20 22:56:00","40.74780373","-73.9734419","40.76370739","-73.9851615",15880
"2015-01-20 22:45:00","2015-01-20 22:49:00","40.74487634","-73.99529885","40.73935542","-73.99931783",15899
"2015-01-20 22:48:00","2015-01-20 22:57:00","40.73331967","-73.99510132","40.74147286","-73.98320928",15908
"2015-01-20 22:52:00","2015-01-20 23:03:00","40.73291553","-74.00711384","40.72740794","-73.98142006",15928
"2015-01-20 22:59:00","2015-01-20 23:10:00","40.71146364","-74.00552427","40.713126","-73.984844",15960
"2015-01-20 23:14:00","2015-01-20 23:18:00","40.7403432","-73.98955109","40.73587678","-73.98205027",16023
"2015-01-20 23:18:00","2015-01-20 23:23:00","40.75066386","-74.00176802","40.75044999","-73.99481051",16034
"2015-01-20 23:24:00","2015-01-20 23:35:00","40.74854862","-73.98808416","40.73221853","-73.98165557",16044
"2015-01-20 23:33:00","2015-01-20 23:41:00","40.72453734","-73.98185424","40.72228087","-73.97668709",16068
"2015-01-20 23:36:00","2015-01-20 23:42:00","40.73649403","-73.99704374","40.7403432","-73.98955109",16077
"2015-01-20 23:46:00","2015-01-20 23:51:00","40.74345335","-74.00004031","40.75066386","-74.00176802",16099